NAME,TYPE,UNIT,ADDR,RAW_ZERO,RAW_FULL,ENG_ZERO,ENG_FULL,ENG_UNITS,FORMAT,COMMENT,EDITCODE,LINKED,OID,REF1,REF2,DEADBAND,CUSTOM,TAGGENLINK,CLUSTER,EQUIP,ITEM,HISTORIAN,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,Category,Reason
MC2_QC608_WKF1_AO,REAL,MC2_IODev,%MW1078,,,,,,,1#尾矿阀门手动开度设定值,,,0x000237e5,,,,,,,,,,,,,,,,,,questionable,1#尾矿阀门手动开度设定值，带有手动干预和非实际执行结果的属性，容易对预测模型引入人为噪声。
MC2_QC608_WKF2_AO,REAL,MC2_IODev,%MW1080,,,,,,,2#尾矿阀门手动开度设定值,,,0x000237e6,,,,,,,,,,,,,,,,,,questionable,2#尾矿阀门手动开度设定值，理由同上，不是物理真实的执行结果反馈。
MC2_QC608_PWF_AO,REAL,MC2_IODev,%MW1082,,,,,,,排污阀门开度设定值,,,0x000237e7,,,,,,,,,,,,,,,,,,questionable,排污阀门开度设定值，属于离散脉冲时序给定，排污动作的判断应依赖其阀门实际开度反馈以规避死区影响。
MC2_QC608_MDPL_AO,REAL,MC2_IODev,%MW1084,,,,,,,脉动电机设定频率值,,,0x000237e8,,,,,,,,,,,,,,,,,,questionable,脉动电机设定频率值，变频给定值不能完全代表橡胶鼓膜真实脉动冲次，须用实测频率为准。
MC2_QC608_ZHPL_AO,REAL,MC2_IODev,%MW1086,,,,,,,转环电机设定频率值,,,0x000237e9,,,,,,,,,,,,,,,,,,questionable,转环电机设定频率值，属于控制目标，其因果传递效力不如实际执行转速。
MC2_QC608_PWJG_AO,REAL,MC2_IODev,%MW1088,,,,,,,排污间隔时间设定,,,0x000237ea,,,,,,,,,,,,,,,,,,questionable,排污间隔时间设定为时序静态参数，无法提供关于流体力学与矿浆品质连续变化的动态指导。
MC2_QC608_PWSJ_AO,REAL,MC2_IODev,%MW1090,,,,,,,排污时间设定,,,0x000237eb,,,,,,,,,,,,,,,,,,questionable,排污时间设定同上，间接影响大但作为特征连续度差，易形成死变量。
MC2_QC609_LCDY_AI,REAL,MC2_IODev,%MW1092,,,,,,,励磁电压值,,,0x000237ec,,,,,,,,,,,,,,,,,,probable,励磁电压实际值，与电流结合能立刻探测励磁线圈异常（如绝缘短路），是保证背景磁场稳定的必查参量。
MC2_QC609_LCDL_AI,REAL,MC2_IODev,%MW1094,,,,,,,励磁电流值,,,0x000237ed,,,,,,,,,,,,,,,,,,probable,励磁电流值反馈，宏观调控磁强抓取极弱磁性连生体，决定性影响精矿品位和回收率平衡。
MC2_QC609_XQWD_AI,REAL,MC2_IODev,%MW1096,,,,,,,线圈温度值,,,0x000237ee,,,,,,,,,,,,,,,,,,probable,线圈温度真实值，强关联由于热衰退导致的实际磁场减弱现象，是模型解释磁选跑尾的极佳修正特征。
MC2_QC609_WKF1_AI,REAL,MC2_IODev,%MW1098,,,,,,,1#尾矿阀门实际开度反馈值,,,0x000237ef,,,,,,,,,,,,,,,,,,probable,1#尾矿阀门实际开度反馈能直接反应排矿截面积的真实物理状态，对维持选矿液位起闭环决定作用。
MC2_QC609_WKF2_AI,REAL,MC2_IODev,%MW1100,,,,,,,2#尾矿阀门实际开度反馈值,,,0x000237f0,,,,,,,,,,,,,,,,,,probable,2#尾矿阀门实际开度反馈，真实反应尾矿排放和流场液位调节状况，属于有效变量。
MC2_QC609_PWF_AI,REAL,MC2_IODev,%MW1102,,,,,,,排污阀门开度实际值,,,0x000237f1,,,,,,,,,,,,,,,,,,probable,排污阀实际开度能够提供排污瞬间系统剧烈扰动的时间戳与幅度，必须由模型学习以剔除或处理瞬态噪音。
MC2_QC609_CKSYL_AI,REAL,MC2_IODev,%MW1104,,,,,,,冲矿水压力值,,,0x000237f2,,,,,,,,,,,,,,,,,,probable,冲矿水压力直接决定精矿卸下程度，是强磁机不发生“介质堵塞死循环”的动力源泉。
MC2_QC609_CKSRKYL_AI,REAL,MC2_IODev,%MW1106,,,,,,,冲矿水入口压力值,,,0x000237f3,,,,,,,,,,,,,,,,,,probable,冲矿水入口压力提供水力驱动端的实时动态反馈，验证系统清洗能量，保障品位稳定。
MC2_QC609_CKSCKYL_AI,REAL,MC2_IODev,%MW1108,,,,,,,冲矿水出口压力值,,,0x000237f4,,,,,,,,,,,,,,,,,,probable,冲矿水出口压力与入口压力共同构建系统冲水阻力流场模型，属于流体稳定性的反馈依据。
MC2_QC609_MDPL_AI,REAL,MC2_IODev,%MW1110,,,,,,,脉动电机实际工作频率显示值,,,0x000237f5,,,,,,,,,,,,,,,,,,probable,脉动电机实际工作频率是高梯度磁选机洗涤机械夹杂（排硅提铁）的真实手段，是极其显著的强相关特征。
MC2_QC609_ZHPL_AI,REAL,MC2_IODev,%MW1112,,,,,,,转环电机实际工作频率显示值,,,0x000237f6,,,,,,,,,,,,,,,,,,probable,转环电机实际工作频率决定分选周期和磁介质循环频率，直接相关于强磁机对细粒赤铁矿的处理能力与精选时间。
MC2_QC609_XKYW_AI,REAL,MC2_IODev,%MW1114,,,,,,,选矿液位,,,0x000237f7,,,,,,,,,,,,,,,,,,probable,选矿液位是决定转环吃矿量与分选流场稳定性的最核心位置参数，直接反馈了强磁机内部物质平衡状态。
MC2_QC609_LCDL_AO,REAL,MC2_IODev,%MW1116,,,,,,,励磁电流设定值,,,0x000237f8,,,,,,,,,,,,,,,,,,questionable,励磁电流设定值属于给定量，如果出现设备失效该数值不会受影响，无法表现真实工艺异常，不如AI反馈安全。
MC2_QC609_FCSJGSJ_AO,REAL,MC2_IODev,%MW1118,,,,,,,反冲水间隔时间,,,0x000237f9,,,,,,,,,,,,,,,,,,probable,反冲水间隔时间设定值决定了强磁机介质盒防堵塞和脉石清洗的时序周期，直接影响脱硅效果和精矿品位的稳定性，属于重要控制参数。
MC2_QC609_FCSSJ_AO,REAL,MC2_IODev,%MW1120,,,,,,,反冲水时间,,,0x000237fa,,,,,,,,,,,,,,,,,,probable,反冲水时间设定值控制着清洗介质盒的水流冲刷时长，对剔除机械夹杂的二氧化硅具有关键工艺作用，与品位紧密相关。
MC2_QC609_WKF1_AO,REAL,MC2_IODev,%MW1122,,,,,,,1#尾矿阀门手动开度设定值,,,0x000237fb,,,,,,,,,,,,,,,,,,questionable,尾矿阀门手动开度设定值是操作指令。但根据机理要求，受执行器机械回差或卡涩影响，单纯的设定值（AO）可能与实际过流面积不符，存在不可信风险，应以AI反馈为准。
MC2_QC609_WKF2_AO,REAL,MC2_IODev,%MW1124,,,,,,,2#尾矿阀门手动开度设定值,,,0x000237fc,,,,,,,,,,,,,,,,,,questionable,2#尾矿阀门手动开度设定值同样存在因死区或沉砂卡死导致不执行的风险，在预测模型中依赖设定值可能引入噪声干扰。
MC2_QC609_PWF_AO,REAL,MC2_IODev,%MW1126,,,,,,,排污阀门开度设定值,,,0x000237fd,,,,,,,,,,,,,,,,,,questionable,排污阀门开度设定值，同理受气动/电动阀机械机构和泥沙环境影响，设定值未必等于真实排污量，需结合反馈排查，特征具有不确定性。
MC2_QC609_MDPL_AO,REAL,MC2_IODev,%MW1128,,,,,,,脉动电机设定频率值,,,0x000237fe,,,,,,,,,,,,,,,,,,probable,脉动电机设定频率值是高梯度磁选机使矿粒群保持松散、洗出石英废石的核心“脱硅手柄”，其控制指令与品位呈强相关。
MC2_QC609_ZHPL_AO,REAL,MC2_IODev,%MW1130,,,,,,,转环电机设定频率值,,,0x000237ff,,,,,,,,,,,,,,,,,,probable,转环电机设定频率决定转环在分选区和冲洗区的停留时间，直接控制处理量与吸附饱和度，对精矿品位和回收率产生平衡作用。
MC2_QC609_PWJG_AO,REAL,MC2_IODev,%MW1132,,,,,,,排污间隔时间设定,,,0x00023800,,,,,,,,,,,,,,,,,,probable,排污间隔时间设定控制强磁机的周期性排污，排污时序影响分选流场的周期性变化与底部泥沙堆积状态。
MC2_QC609_PWSJ_AO,REAL,MC2_IODev,%MW1134,,,,,,,排污时间设定,,,0x00023801,,,,,,,,,,,,,,,,,,probable,排污时间设定决定了排污的彻底程度，时间过长可能损失回收率，过短则引起槽体堵塞恶化流场。
MC2_QC610_LCDY_AI,REAL,MC2_IODev,%MW1136,,,,,,,励磁电压值,,,0x00023802,,,,,,,,,,,,,,,,,,probable,励磁电压反馈值。结合励磁电流可用来检测线圈是否发生内部短路老化；若电压异常下降则表观场强失真，是关键的故障监控变量。
MC2_QC610_LCDL_AI,REAL,MC2_IODev,%MW1138,,,,,,,励磁电流值,,,0x00023803,,,,,,,,,,,,,,,,,,probable,励磁电流真实反馈值是强磁选机的绝对核心特征，直接决定背景磁场强度的大小，与精矿品位呈负相关（抓取连生体），必须纳入模型。
MC2_QC610_XQWD_AI,REAL,MC2_IODev,%MW1140,,,,,,,线圈温度值,,,0x00023804,,,,,,,,,,,,,,,,,,probable,线圈温度值直接影响励磁线圈的热态电阻。如果温度过高导致电阻增大而未补偿电压，磁场强度会悄悄衰减引发跑尾，属关键边界特征。
MC2_QC610_WKF1_AI,REAL,MC2_IODev,%MW1142,,,,,,,1#尾矿阀门实际开度反馈值,,,0x00023805,,,,,,,,,,,,,,,,,,probable,1#尾矿阀门实际开度反馈值反映了真实的尾矿排出面积，影响槽体内部液位平衡与脉动水流场的背压，是可信度高的连续反馈量。
MC2_QC610_WKF2_AI,REAL,MC2_IODev,%MW1144,,,,,,,2#尾矿阀门实际开度反馈值,,,0x00023806,,,,,,,,,,,,,,,,,,probable,2#尾矿阀门实际开度反馈值与1#尾矿阀协同控制整个磁选机的底流排出状态，对建立物料平衡模型至关重要。
MC2_QC610_PWF_AI,REAL,MC2_IODev,%MW1146,,,,,,,排污阀门开度实际值,,,0x00023807,,,,,,,,,,,,,,,,,,probable,排污阀门开度实际反馈值能真实反映排污动作的执行情况。定期的脉冲式排污必然伴随液位和浓度的周期波动。
MC2_QC610_CKSYL_AI,REAL,MC2_IODev,%MW1148,,,,,,,冲矿水压力值,,,0x00023808,,,,,,,,,,,,,,,,,,probable,冲矿水压力反馈是决定精矿能否顺利从磁介质上冲刷卸载的核心指标。压力过低会导致介质盒堵塞，后续分选能力暴跌。
MC2_QC610_CKSRKYL_AI,REAL,MC2_IODev,%MW1150,,,,,,,冲矿水入口压力值,,,0x00023809,,,,,,,,,,,,,,,,,,probable,冲矿水入口压力进一步细化了冲洗水系统的状态，帮助模型区分是车间主管网压力低还是单台设备支管堵塞。
MC2_QC610_CKSCKYL_AI,REAL,MC2_IODev,%MW1152,,,,,,,冲矿水出口压力值,,,0x0002380a,,,,,,,,,,,,,,,,,,probable,冲矿水出口压力反馈与入口压差能反映冲矿水喷嘴的畅通状况，是维持介质盒长期清洁和品位稳定的关键流体状态。
MC2_QC610_MDPL_AI,REAL,MC2_IODev,%MW1154,,,,,,,脉动电机实际工作频率显示值,,,0x0002380b,,,,,,,,,,,,,,,,,,probable,脉动电机实际工作频率显示值真实反馈了当前的脉动冲次，该数据用于构建'冲激比'特征，是预测SiO2含量的最强因子。
MC2_QC610_ZHPL_AI,REAL,MC2_IODev,%MW1156,,,,,,,转环电机实际工作频率显示值,,,0x0002380c,,,,,,,,,,,,,,,,,,probable,转环电机实际工作频率反馈能真实反映介质盒的旋转速度，如果转速异常趋零意味着转环卡死，分选将完全失效。
MC2_QC610_XKYW_AI,REAL,MC2_IODev,%MW1158,,,,,,,选矿液位,,,0x0002380d,,,,,,,,,,,,,,,,,,probable,选矿液位是维系流场平稳的基石。液位探头的反馈如果淹没不够会导致带入空气破坏流场，过高则漫槽直接造成混矿跑尾。
MC2_QC610_LCDL_AO,REAL,MC2_IODev,%MW1160,,,,,,,励磁电流设定值,,,0x0002380e,,,,,,,,,,,,,,,,,,probable,励磁电流设定值反映了自动化控制系统或操作员基于品位化验结果对磁场强度的宏观调节意图。
MC2_QC610_FCSJGSJ_AO,REAL,MC2_IODev,%MW1162,,,,,,,反冲水间隔时间,,,0x0002380f,,,,,,,,,,,,,,,,,,probable,反冲水间隔时间设定用于微调水流洗涤的时序，控制漂洗杂质的频次。
MC2_QC610_FCSSJ_AO,REAL,MC2_IODev,%MW1164,,,,,,,反冲水时间,,,0x00023810,,,,,,,,,,,,,,,,,,probable,反冲水时间设定决定冲洗的总水量和时长，影响精矿中物理夹杂的脱除效果。
MC2_QC610_WKF1_AO,REAL,MC2_IODev,%MW1166,,,,,,,1#尾矿阀门手动开度设定值,,,0x00023811,,,,,,,,,,,,,,,,,,questionable,1#尾矿阀设定值（AO），考虑到执行器可能发生卡涩且不等于实际反馈（AI），盲目相信设定值会导致物质守恒模型出现偏差，存在一定疑点。
MC2_QC610_WKF2_AO,REAL,MC2_IODev,%MW1168,,,,,,,2#尾矿阀门手动开度设定值,,,0x00023812,,,,,,,,,,,,,,,,,,questionable,2#尾矿阀手动开度设定值，理由同上，在存在机械滞后或死区的情况下可能输出欺骗性指令信号。
MC2_QC610_PWF_AO,REAL,MC2_IODev,%MW1170,,,,,,,排污阀门开度设定值,,,0x00023813,,,,,,,,,,,,,,,,,,questionable,排污阀门设定值，长期运行中阀门受砂石磨损，给定开度往往不等于真实排污量，最好依赖其实际开度反馈。
MC2_QC610_MDPL_AO,REAL,MC2_IODev,%MW1172,,,,,,,脉动电机设定频率值,,,0x00023814,,,,,,,,,,,,,,,,,,probable,脉动电机设定频率。在变频器未发生故障时，给定值能够迅速精准转为实际输出，是操作调节精矿品位的核心维度。
MC2_QC610_ZHPL_AO,REAL,MC2_IODev,%MW1174,,,,,,,转环电机设定频率值,,,0x00023815,,,,,,,,,,,,,,,,,,probable,转环电机设定频率，表征处理效率和预期转速目标。
MC2_QC610_PWJG_AO,REAL,MC2_IODev,%MW1176,,,,,,,排污间隔时间设定,,,0x00023816,,,,,,,,,,,,,,,,,,probable,排污间隔时间设定是高梯度磁选机标准时序控制环的基础参数之一。
MC2_QC610_PWSJ_AO,REAL,MC2_IODev,%MW1178,,,,,,,排污时间设定,,,0x00023817,,,,,,,,,,,,,,,,,,probable,排污时间设定直接关系排污量与系统液位的周期性扰动幅度。
MC2_RC101_DL_AI,REAL,MC2_IODev,%MW1180,,,,,,,A相电流,,,0x00023ca0,,,,,,,,,,,,,,,,,,probable,电气柜A相电流真实反映了某台核心电机（如泵、搅拌或传动）的负荷状态，电流大小与处理矿量或流体比重正相关。
MC2_RC101_DY_AI,REAL,MC2_IODev,%MW1182,,,,,,,BC线电压,,,0x00023ca1,,,,,,,,,,,,,,,,,,questionable,BC线电压通常是硬电网的稳态常量，其微小波动一般不影响物理分选；若产生巨大跳变则多为全厂供电异常的破坏性扰动，对品位精细拟合作用微弱。
MC2_RC102_DL_AI,REAL,MC2_IODev,%MW1184,,,,,,,A相电流,,,0x00023ca2,,,,,,,,,,,,,,,,,,probable,设备A相电流。表征工业装备实时电功率消耗与负荷做功的关键参数。
MC2_RC102_DY_AI,REAL,MC2_IODev,%MW1186,,,,,,,BC线电压,,,0x00023ca3,,,,,,,,,,,,,,,,,,questionable,BC线电压。大多随变压器及电网运行，不随工艺闭环自身逻辑变化，属于外部支撑条件，难以作为预测指标。
MC2_RC103_DL_AI,REAL,MC2_IODev,%MW1188,,,,,,,A相电流,,,0x00023ca4,,,,,,,,,,,,,,,,,,probable,A相电流。反映对应机电设备的转矩输出和负荷深度，关联到工艺流量或动力学状态。
MC2_RC103_DY_AI,REAL,MC2_IODev,%MW1190,,,,,,,BC线电压,,,0x00023ca5,,,,,,,,,,,,,,,,,,questionable,BC线电压。电网输入参量，日常波动极小，缺乏对品位产出因果驱动的微观解释力。
MC2_RC104_DL_AI,REAL,MC2_IODev,%MW1192,,,,,,,A相电流,,,0x00023ca6,,,,,,,,,,,,,,,,,,probable,A相电流。电机真实的带载能耗指标。
MC2_RC104_DY_AI,REAL,MC2_IODev,%MW1194,,,,,,,BC线电压,,,0x00023ca7,,,,,,,,,,,,,,,,,,questionable,BC线电压。电网基础电压值，对精细化提质降杂模型几乎无贡献。
MC2_RC105_DL_AI,REAL,MC2_IODev,%MW1196,,,,,,,A相电流,,,0x00023ca8,,,,,,,,,,,,,,,,,,probable,A相电流。直接反映了该控制柜下挂载设备的处理做功能力，是物料连续性的电能映射。
MC2_RC105_DY_AI,REAL,MC2_IODev,%MW1198,,,,,,,BC线电压,,,0x00023ca9,,,,,,,,,,,,,,,,,,questionable,BC线电压。无法体现流体或磨矿分级的工艺细节变化。
MC2_RC106_DL_AI,REAL,MC2_IODev,%MW1200,,,,,,,A相电流,,,0x00023caa,,,,,,,,,,,,,,,,,,probable,A相电流，设备的实时运行负荷反馈。
MC2_RC106_DY_AI,REAL,MC2_IODev,%MW1202,,,,,,,BC线电压,,,0x00023cab,,,,,,,,,,,,,,,,,,questionable,BC线电压，输入端供电参数，通常为常量。
MC2_RC107_DL_AI,REAL,MC2_IODev,%MW1204,,,,,,,A相电流,,,0x00023cac,,,,,,,,,,,,,,,,,,probable,A相电流，电机耗电和负荷的关键连续变量。
MC2_RC107_DY_AI,REAL,MC2_IODev,%MW1206,,,,,,,BC线电压,,,0x00023cad,,,,,,,,,,,,,,,,,,questionable,BC线电压，对强磁机或塔磨机工艺操作没有直接指向性。
MC2_RC108_DL_AI,REAL,MC2_IODev,%MW1208,,,,,,,A相电流,,,0x00023cae,,,,,,,,,,,,,,,,,,probable,A相电流，电气驱动设备的动态动力学表征量。
MC2_RC108_DY_AI,REAL,MC2_IODev,%MW1210,,,,,,,BC线电压,,,0x00023caf,,,,,,,,,,,,,,,,,,questionable,BC线电压，非工艺操作手柄或反馈参数，属于供配电公用设施状态。
MC2_RC109_DL_AI,REAL,MC2_IODev,%MW1212,,,,,,,A相电流,,,0x00023cb0,,,,,,,,,,,,,,,,,,probable,A相电流，直观表征电机输出扭矩与实际工况载荷。
MC2_RC109_DY_AI,REAL,MC2_IODev,%MW1214,,,,,,,BC线电压,,,0x00023cb1,,,,,,,,,,,,,,,,,,questionable,BC线电压，电网参数，在稳态分选工艺期间可近似视作无波动的截距量。
MC2_RC110_DL_AI,REAL,MC2_IODev,%MW1216,,,,,,,A相电流,,,0x00023cb2,,,,,,,,,,,,,,,,,,probable,A相电流，反映电气节点对应单元的做功幅度，为构建全车间电能物料平衡提供输入。
MC2_RC111_DL_AI,REAL,MC2_IODev,%MW1220,,,,,,,A相电流,,,0x00023cb4,,,,,,,,,,,,,,,,,,questionable,设备的A相电流反映了该不明设备（推测为某辅助泵或风机）的运行负荷状态，可能间接关联工艺流量或压力，但由于设备代号不明确，属于边界特征。
MC2_RC112_DL_AI,REAL,MC2_IODev,%MW1224,,,,,,,A相电流,,,0x00023cb6,,,,,,,,,,,,,,,,,,questionable,A相电流反映设备运行状态和做功大小，但无法明确该设备在主工艺流中的确切位置和影响程度，因此存在疑问。
MC2_JYB2_DL_AI,REAL,MC2_IODev,%MW1232,,,,,,,A相电流,,,0x00023cd0,,,,,,,,,,,,,,,,,,probable,JYB极大概率为加压泵（规则39），其运行电流直接反映供水管网或冲矿水的出力状态，是维持强磁机冲洗的关键反馈量。
MC2_JYB1_DL_AI,REAL,MC2_IODev,%MW1228,,,,,,,A相电流,,,0x00023d30,,,,,,,,,,,,,,,,,,probable,加压泵的运行电流是表征冲矿水或工艺补水流量的核心动态变量，与系统水量平衡息息相关。
MC2_NSJ_XZYL_AI,REAL,MC2_IODev,%MW1236,,,,,,,行走压力,,,0x00023eb0,,,,,,,,,,,,,,,,,,probable,浓缩机行走压力反映了底部泥层的阻力和刮泥状态，间接关联底流浓度，对后续工艺产率及稳定性有重大影响。
MC2_NSJ_TPYL_AI,REAL,MC2_IODev,%MW1238,,,,,,,提耙压力,,,0x00023eb1,,,,,,,,,,,,,,,,,,probable,规则37指出，浓缩机提耙压力与底流浓度骤变密切相关，是识别严重工艺状态变化的极其敏感指标。
MC2_NSJ_LPYL_AI,REAL,MC2_IODev,%MW1242,,,,,,,落耙压力,,,0x00023eb3,,,,,,,,,,,,,,,,,,probable,落耙压力关联浓缩机耙架位置及泥层深度调整，直接决定底流浓度与溢流跑浑情况。
MC2_NSJ_ZDTPYL_AO,REAL,MC2_IODev,%MW1260,,,,,,,自动提耙压力设定,,,0x00023ebc,,,,,,,,,,,,,,,,,,questionable,自动提耙压力设定可能是静态安全常数，也可能是操作员在特定工况下调整的给定值，其是否随时间参与工艺调节具有不确定性。
MC2_NSJ_ZDJPYL_AO,REAL,MC2_IODev,%MW1262,,,,,,,自动降耙压力设定,,,0x00023ebd,,,,,,,,,,,,,,,,,,questionable,自动降耙压力设定，同上，对泥层调控有一定指示意义，但很多时候为死区死数。
MC2_CQC_GNJNJ_AI,REAL,MC2_IODev,%MW1264,,,,,,,挂泥电机扭矩,,,0x00024030,,,,,,,,,,,,,,,,,,probable,根据规则36，刮泥电机（耙架）扭矩是极其敏感的指标，反映积泥厚度和底流浓度，是识别品位恶化的前兆信号。
MC2_CQC_TSJBBPPL_AI,REAL,MC2_IODev,%MW1266,,,,,,,提升搅拌变频输出频率,,,0x00024031,,,,,,,,,,,,,,,,,,probable,提升搅拌变频输出频率直接控制搅拌强度，维持矿浆悬浮以保证浓度均匀，与流体输送工艺紧密相连。
MC2_CQC_TSJBBPDY_AI,REAL,MC2_IODev,%MW1268,,,,,,,提升搅拌变频输出电压,,,0x00024032,,,,,,,,,,,,,,,,,,questionable,变频输出电压通常是根据V/F曲线随频率线性变化的冗余变量，本身不提供超越频率的新独立特征。
MC2_CQC_TSJBBPDL_AI,REAL,MC2_IODev,%MW1270,,,,,,,提升搅拌变频输出电流,,,0x00024033,,,,,,,,,,,,,,,,,,probable,变频输出电流反映搅拌电机的实际做功与流体粘性阻力，是评估底部矿浆粘度和浓度的关键动态反馈。
MC2_CQC_TSJBBP_AO,REAL,MC2_IODev,%MW1276,,,,,,,提升搅拌变频频率设定,,,0x00024036,,,,,,,,,,,,,,,,,,probable,变频频率设定值反映了自动PID回路或操作员当前对搅拌强度的期望目标，影响底流状态。
MC2_LET1101_SP,REAL,MC2_IODev,%MW1288,,,,,,,1#事故池液位设定,,,0x00024083,,,,,,,,,,,,,,,,,,questionable,事故池液位设定，事故池涉及溢流和杂矿返回干扰（规则54、97），设定值的变动可能暗示人工在清理事故池，是不确定工况的边界条件。
MC1_DE101_AI,REAL,MC1_IODev,%MW550,,,,,,,1#三次分级旋流器给矿管道浓度,,,0x00024410,,,,,,,,,,,,,,,,,,probable,根据规则7，旋流器给矿浓度是导致跑粗或决定分级效率的核心连续反馈量，直接决定塔磨机解离产品的去向。
MC1_DE201_AI,REAL,MC1_IODev,%MW552,,,,,,,2#三次分级旋流器给矿管道浓度,,,0x00024411,,,,,,,,,,,,,,,,,,probable,2#旋流器给矿管道浓度同样是流体分级控制的关键指标。
MC1_DE301_AI,REAL,MC1_IODev,%MW554,,,,,,,3#三次分级旋流器给矿管道浓度,,,0x00024412,,,,,,,,,,,,,,,,,,probable,3#旋流器给矿管道浓度决定溢流细度，与强磁机最终精矿品位密切相关。
MC1_DE401_AI,REAL,MC1_IODev,%MW556,,,,,,,4#三次分级旋流器给矿管道浓度,,,0x00024413,,,,,,,,,,,,,,,,,,probable,4#旋流器给矿管道浓度，多旋流器并联时每一台的浓度都会影响最终混合溢流质量。
MC1_DE501_AI,REAL,MC1_IODev,%MW558,,,,,,,5#三次分级旋流器给矿管道浓度,,,0x00024414,,,,,,,,,,,,,,,,,,probable,5#旋流器给矿管道浓度，是关键的分级入口物料平衡特征。
MC1_DE601_AI,REAL,MC1_IODev,%MW560,,,,,,,6#三次分级旋流器给矿管道浓度,,,0x00024415,,,,,,,,,,,,,,,,,,probable,6#旋流器给矿管道浓度，反映了入选矿浆的粘度和固体含量，对分级效果具有绝对因果影响。
MC1_LET501_HSV,REAL,MC1_IODev,%MW570,,,,,,,3#给矿泵池液位报警上限,,,0x0002441a,,,,,,,,,,,,,,,,,,questionable,给矿泵池液位的报警上限属于控制系统的安全边界设定值。通常为静态常量，不直接反映实时的工艺动态变化，但在某些故障排查或设定变更时可作为边界参考，属于说不准的边界条件。
MC1_LET501_LSV,REAL,MC1_IODev,%MW572,,,,,,,3#给矿泵池液位报警下限,,,0x0002441b,,,,,,,,,,,,,,,,,,questionable,给矿泵池液位报警下限同样是控制系统的安全边界参数，不直接参与实时流体控制拟合，可能仅在防抽空故障时提供边界标记，属于边界条件变量。
MC2_LET1101_HSV,REAL,MC2_IODev,%MW1294,,,,,,,1#事故池液位报警上限,,,0x0002441c,,,,,,,,,,,,,,,,,,questionable,事故池液位报警上限为安防设定值。事故池本身处于异常工况下的缓冲环节，其报警上限无法用于正常稳态下的品位预测，但在异常情况判定时可能有辅助作用，属于边界条件。
MC2_LET1101_LSV,REAL,MC2_IODev,%MW1296,,,,,,,1#事故池液位报警下限,,,0x0002441d,,,,,,,,,,,,,,,,,,questionable,事故池液位报警下限属于安防防线设定参数。一般情况下保持不变，不反映主工艺流场的物理变化，归为可疑边界条件。
MC2_LET1102_HSV,REAL,MC2_IODev,%MW1298,,,,,,,2#事故池液位报警上限,,,0x0002441e,,,,,,,,,,,,,,,,,,questionable,2#事故池的液位报警上限，同属事故池的边界保护设定，不具备实时浓度或流量因果性，属于安防边界条件。
MC2_LET1102_LSV,REAL,MC2_IODev,%MW1300,,,,,,,2#事故池液位报警下限,,,0x0002441f,,,,,,,,,,,,,,,,,,questionable,2#事故池液位报警下限，静态设定参数，对稳态品位模型无直接贡献，仅在极端状态起判定作用，属于可疑特征。
MC2_LET1103_HSV,REAL,MC2_IODev,%MW1302,,,,,,,3#事故池液位报警上限,,,0x00024420,,,,,,,,,,,,,,,,,,questionable,3#事故池的液位报警上限，安防用静态边界参数，属于可疑的边界条件设定。
MC2_LET1103_LSV,REAL,MC2_IODev,%MW1304,,,,,,,3#事故池液位报警下限,,,0x00024421,,,,,,,,,,,,,,,,,,questionable,3#事故池的液位报警下限，安防用静态边界参数，缺乏连续的动态物理信息，归为边界条件。
MC2_LET102_HSV,REAL,MC2_IODev,%MW1306,,,,,,,1#溢流泵池液位报警上限,,,0x00024422,,,,,,,,,,,,,,,,,,questionable,溢流泵池液位报警上限是物料接力环节的安全高报设定。虽然液位本身极其重要，但报警界限是静态参数，不反映实际液位的实时波动，属边界条件。
MC2_LET102_LSV,REAL,MC2_IODev,%MW1308,,,,,,,1#溢流泵池液位报警下限,,,0x00024423,,,,,,,,,,,,,,,,,,questionable,溢流泵池液位报警下限，主要防止泵抽空的安全下限设定。属于静态边界条件，对品位连续预测价值有限。
MC2_LET302_HSV,REAL,MC2_IODev,%MW1310,,,,,,,2#溢流泵池液位报警上限,,,0x00024424,,,,,,,,,,,,,,,,,,questionable,2#溢流泵池液位报警上限，防溢流安防设定，非实际液位状态，属于可疑的边界条件。
MC2_LET302_LSV,REAL,MC2_IODev,%MW1312,,,,,,,2#溢流泵池液位报警下限,,,0x00024425,,,,,,,,,,,,,,,,,,questionable,2#溢流泵池液位报警下限，防抽空安防设定，属于可疑边界条件。
MC2_LET502_HSV,REAL,MC2_IODev,%MW1314,,,,,,,3#溢流泵池液位报警上限,,,0x00024426,,,,,,,,,,,,,,,,,,questionable,3#溢流泵池液位报警上限，系统静态安防边界参数，不能反映工艺流动的实时脉动，属可疑边界。
MC2_LET502_LSV,REAL,MC2_IODev,%MW1316,,,,,,,3#溢流泵池液位报警下限,,,0x00024427,,,,,,,,,,,,,,,,,,questionable,3#溢流泵池液位报警下限，系统静态安防边界参数，属可疑边界。
MC1_AH4_AI1,REAL,MC1_IODev,%MW600,,,,,,,磨磁2#进线柜组合有功总电量,,,0x00024428,,,,,,,,,,,,,,,,,,probable,进线柜组合有功总电量，通过对时间或处理量求差分，可以计算出车间的宏观比能耗（吨矿能耗），这与原矿性质和整体做功效率紧密相关。
