NAME,TYPE,COMMENT,Category,Reason,Sample_Data,ADDR,CLUSTER,CUSTOM,CUSTOM1,CUSTOM2,CUSTOM3,CUSTOM4,CUSTOM5,CUSTOM6,CUSTOM7,CUSTOM8,DEADBAND,EDITCODE,ENG_FULL,ENG_UNITS,ENG_ZERO,EQUIP,FORMAT,HISTORIAN,ITEM,LINKED,OID,RAW_FULL,RAW_ZERO,REF1,REF2,TAGGENLINK,UNIT
FX_FT_612f,REAL,输送二次K6-1螺杆泵2602出口管道流量,probable,K6-1药剂流量，直接决定局部作业单元的浮选选择性，进而影响整体回路最终精矿的纯度。,[2025/9/10 14:57:56] 74.02 | [2025/9/10 14:58:03] 74.15 | [2025/9/10 14:58:18] 73.28 | [2025/9/10 14:58:37] 72.58 | [2025/9/10 14:58:55] 73.72 | [2025/9/10 14:59:10] 73.2 | [2025/9/10 14:59:28] 71.97 | [2025/9/10 14:59:47] 72.28 | [2025/9/10 15:00:03] 74.42 | [2025/9/10 15:00:21] 74.15,%MW822,,,,,,,,,,,,,,,,,,,,,0x0000f19a,,,,,,FX2_IODev
FX_FT_612g,REAL,输送二次K6-1螺杆泵2603出口管道流量,probable,药剂流量类变量毫无疑问是浮选机理中最活跃且耦合极强的控制因子。,[2025/9/10 14:57:56] -0.02 | [2025/9/10 14:58:02] -0.05 | [2025/9/10 14:58:18] -0.08 | [2025/9/10 14:58:37] -0.05 | [2025/9/10 14:58:52] -0.05 | [2025/9/10 14:59:10] -0.05 | [2025/9/10 14:59:27] -0.05 | [2025/9/10 14:59:47] -0.02 | [2025/9/10 15:00:01] -0.05 | [2025/9/10 15:00:21] -0.08,%MW824,,,,,,,,,,,,,,,,,,,,,0x0000f19b,,,,,,FX2_IODev
FX_FT_612h,REAL,输送二次K6-1螺杆泵2604出口管道流量,probable,这部分流量也是APC高级控制回路关注的前端调节手段，因此极可能与精矿品位高度相关。,[2025/9/10 14:57:53] -0.02 | [2025/9/10 14:57:57] 0.0 | [2025/9/10 14:58:13] 0.0 | [2025/9/10 14:58:37] 0.0 | [2025/9/10 14:58:52] 0.0 | [2025/9/10 14:59:09] -0.02 | [2025/9/10 14:59:28] -0.02 | [2025/9/10 14:59:47] 0.0 | [2025/9/10 15:00:02] 0.0 | [2025/9/10 15:00:21] 0.0,%MW826,,,,,,,,,,,,,,,,,,,,,0x0000f19c,,,,,,FX2_IODev
FX_LT_611,REAL,二次K6-1贮药箱(贮罐)液位,questionable,二次K6-1贮药箱液位属于容器缓冲级变量，只要不断药，不直接影响瞬时投加量。,[2025/9/10 14:57:56] 1.16 | [2025/9/10 14:58:03] 1.15 | [2025/9/10 14:58:13] 1.15 | [2025/9/10 14:58:33] 1.15 | [2025/9/10 15:03:07] 1.14 | [2025/9/10 15:03:11] 1.15 | [2025/9/10 15:03:30] 1.15 | [2025/9/10 15:03:56] 1.14 | [2025/9/10 15:04:12] 1.14 | [2025/9/10 15:04:28] 1.14,%MW828,,,,,,,,,,,,,,,,,,,,,0x0000f19d,,,,,,FX2_IODev
FX_TT_611a,REAL,二次K6-1贮药箱(贮罐)温度1,probable,药箱温度影响药剂的溶解度、活性和流动性。温度过低可能导致药剂结块失效，降低药效。,[2025/9/10 14:57:55] 30.71 | [2025/9/10 14:58:03] 30.74 | [2025/9/10 14:58:18] 30.81 | [2025/9/10 14:58:36] 30.7 | [2025/9/10 14:58:55] 30.76 | [2025/9/10 14:59:10] 30.67 | [2025/9/10 14:59:28] 30.74 | [2025/9/10 14:59:47] 30.76 | [2025/9/10 15:00:03] 30.78 | [2025/9/10 15:00:21] 30.67,%MW830,,,,,,,,,,,,,,,,,,,,,0x0000f19e,,,,,,FX2_IODev
FX_TT_611b,REAL,二次K6-1贮药箱(贮罐)温度2,probable,贮药箱的药剂温度是保证药剂发挥最佳物理化学作用的基础热工参数之一。,[2025/9/10 14:57:56] 2.79 | [2025/9/10 14:58:03] 2.74 | [2025/9/10 14:58:18] 2.79 | [2025/9/10 14:58:37] 2.72 | [2025/9/10 14:58:55] 2.75 | [2025/9/10 14:59:10] 2.76 | [2025/9/10 14:59:27] 2.73 | [2025/9/10 14:59:47] 2.73 | [2025/9/10 15:00:03] 2.76 | [2025/9/10 15:00:21] 2.72,%MW832,,,,,,,,,,,,,,,,,,,,,0x0000f19f,,,,,,FX2_IODev
FX_FT_601a,REAL,输送二次NaOH螺杆泵2701出口管道流量,probable,二次NaOH螺杆泵出口流量用于调节和维持矿浆pH值在11.0~11.5的狭窄最佳区间，pH失控将直接导致浮选失败。,[2025/9/10 14:57:56] 0.0 | [2025/9/10 14:58:03] -0.01 | [2025/9/10 14:58:18] 0.0 | [2025/9/10 14:58:37] 0.04 | [2025/9/10 14:58:53] 0.0 | [2025/9/10 14:59:10] 0.02 | [2025/9/10 14:59:28] 0.0 | [2025/9/10 14:59:39] 0.0 | [2025/9/10 15:00:03] -0.01 | [2025/9/10 15:00:16] 0.0,%MW834,,,,,,,,,,,,,,,,,,,,,0x0000f1a0,,,,,,FX2_IODev
FX_FT_601b,REAL,输送二次NaOH螺杆泵2702出口管道流量,probable,NaOH流量直接改变系统强碱性环境，影响石英表面负电荷的形成及钙离子生成络合物的反应速率。,[2025/9/10 14:57:56] 0.0 | [2025/9/10 14:58:00] 0.0 | [2025/9/10 14:58:17] 0.0 | [2025/9/10 14:58:35] 0.0 | [2025/9/10 14:58:55] 0.01 | [2025/9/10 14:59:10] 0.0 | [2025/9/10 14:59:26] 0.0 | [2025/9/10 14:59:47] -0.01 | [2025/9/10 15:00:03] 0.0 | [2025/9/10 15:00:19] 0.0,%MW836,,,,,,,,,,,,,,,,,,,,,0x0000f1a1,,,,,,FX2_IODev
FX_FT_601c,REAL,输送二次NaOH螺杆泵2703出口管道流量,probable,NaOH投加不足或过量都会破坏药剂制度体系，导致糊化淀粉活性改变或石灰产生沉淀失去活化能力。,[2025/9/10 14:57:56] 0.0 | [2025/9/10 14:58:01] -0.01 | [2025/9/10 14:58:18] -0.01 | [2025/9/10 14:58:37] -0.01 | [2025/9/10 14:58:55] -0.02 | [2025/9/10 14:59:07] 0.0 | [2025/9/10 14:59:27] 0.0 | [2025/9/10 14:59:47] -0.01 | [2025/9/10 15:00:03] 0.0 | [2025/9/10 15:00:18] -0.01,%MW838,,,,,,,,,,,,,,,,,,,,,0x0000f1a2,,,,,,FX2_IODev
FX_FT_601d,REAL,输送二次NaOH螺杆泵2704出口管道流量,probable,作为工艺首要调理剂之一，二次NaOH的添加量是保持中矿循环或后续作业环境稳定的关键。,[2025/9/10 14:57:56] -0.02 | [2025/9/10 14:58:01] -0.02 | [2025/9/10 14:58:16] -0.04 | [2025/9/10 14:58:37] -0.02 | [2025/9/10 14:58:51] -0.02 | [2025/9/10 14:59:10] -0.05 | [2025/9/10 14:59:27] -0.04 | [2025/9/10 14:59:44] -0.04 | [2025/9/10 15:00:03] -0.02 | [2025/9/10 15:00:21] -0.04,%MW840,,,,,,,,,,,,,,,,,,,,,0x0000f1a3,,,,,,FX2_IODev
FX_FT_601e,REAL,输送二次NaOH螺杆泵2801出口管道流量,probable,二次NaOH泵流量决定了矿浆内OH-浓度，这对保持脂肪酸类捕收剂的阴离子基团活性具有决定性作用。,[2025/9/10 14:57:56] 95.09 | [2025/9/10 14:58:03] 95.74 | [2025/9/10 14:58:18] 97.5 | [2025/9/10 14:58:37] 94.52 | [2025/9/10 14:58:55] 97.2 | [2025/9/10 14:59:10] 96.72 | [2025/9/10 14:59:28] 95.0 | [2025/9/10 14:59:47] 97.04 | [2025/9/10 15:00:03] 98.05 | [2025/9/10 15:00:21] 94.5,%MW842,,,,,,,,,,,,,,,,,,,,,0x0000f1a4,,,,,,FX2_IODev
FX_FT_601f,REAL,输送二次NaOH螺杆泵2802出口管道流量,probable,如果二次NaOH投加系统发生波动，精矿品位必然因浮选环境突变而产生显著波动。,[2025/9/10 14:57:55] 0.0 | [2025/9/10 14:58:03] 0.0 | [2025/9/10 14:58:15] 0.0 | [2025/9/10 14:58:37] 0.02 | [2025/9/10 14:58:53] 0.0 | [2025/9/10 14:58:57] 0.0 | [2025/9/10 14:59:28] 0.0 | [2025/9/10 14:59:47] 0.0 | [2025/9/10 15:00:03] 0.0 | [2025/9/10 15:00:09] 0.0,%MW844,,,,,,,,,,,,,,,,,,,,,0x0000f1a5,,,,,,FX2_IODev
FX_FT_601g,REAL,输送二次NaOH螺杆泵2803出口管道流量,probable,NaOH流量作为浮选车间四大核心药剂（碱、淀粉、石灰、捕收剂）的组成部分，是建立机器学习模型不可或缺的工艺特征。,[2025/9/10 14:57:56] -0.02 | [2025/9/10 14:58:03] -0.02 | [2025/9/10 14:58:18] 0.02 | [2025/9/10 14:58:37] -0.02 | [2025/9/10 14:58:55] 0.0 | [2025/9/10 14:59:09] 0.0 | [2025/9/10 14:59:28] 0.0 | [2025/9/10 14:59:47] -0.02 | [2025/9/10 15:00:01] -0.02 | [2025/9/10 15:00:21] 0.0,%MW846,,,,,,,,,,,,,,,,,,,,,0x0000f1a6,,,,,,FX2_IODev
FX_FT_601h,REAL,输送二次NaOH螺杆泵2804出口管道流量,probable,该变量为二次NaOH输送螺杆泵的出口流量，NaOH的加入量直接决定了矿浆的pH环境，而反浮选必须在严格的强碱性（pH 11.0-11.5）中进行以确保石英活化，直接影响最终品位。,暂无采样记录,%MW848,,,,,,,,,,,,,,,,,,,,,0x0000f1a7,,,,,,FX2_IODev
FX_TT_1101,REAL,一系列1#-1高效搅拌槽温度,probable,该变量为一系列1#-1高效搅拌槽的温度。加温是该工艺核心特征，直接影响捕收剂的溶解度和活性，温度过低会导致药剂凝结而使精矿品位直线下降。,[2025/9/10 14:57:56] 31.18 | [2025/9/10 14:58:03] 31.22 | [2025/9/10 14:58:18] 31.12 | [2025/9/10 14:58:37] 31.21 | [2025/9/10 14:58:55] 31.21 | [2025/9/10 14:59:10] 31.13 | [2025/9/10 14:59:28] 31.17 | [2025/9/10 14:59:47] 31.24 | [2025/9/10 15:00:03] 31.18 | [2025/9/10 15:00:21] 31.15,%MW852,,,,,,,,,,,,,,,,,,,,,0x0000f1a9,,,,,,FX2_IODev
FX_TT_1102,REAL,一系列2#-1高效搅拌槽温度,probable,该变量为一系列2#-1高效搅拌槽的温度，其作用与1#-1槽相同，矿浆温度是维持浮选热力学约束和保证选择性捕收石英的关键变量。,[2025/9/10 14:57:56] 25.02 | [2025/9/10 14:58:03] 25.07 | [2025/9/10 14:58:18] 25.11 | [2025/9/10 14:58:36] 25.06 | [2025/9/10 14:58:55] 25.01 | [2025/9/10 14:59:10] 25.1 | [2025/9/10 14:59:28] 25.09 | [2025/9/10 14:59:47] 25.01 | [2025/9/10 15:00:03] 25.08 | [2025/9/10 15:00:21] 25.06,%MW854,,,,,,,,,,,,,,,,,,,,,0x0000f1aa,,,,,,FX2_IODev
FX_TT_1103,REAL,一系列1#-2高效搅拌槽温度,probable,该变量为一系列1#-2高效搅拌槽的温度，反映了调浆段不同槽体的温度状态，直接关系到捕收剂的起泡性能及药剂与矿粒的有效作用。,[2025/9/10 14:57:56] 35.28 | [2025/9/10 14:58:03] 35.27 | [2025/9/10 14:58:18] 35.28 | [2025/9/10 14:58:36] 35.27 | [2025/9/10 14:58:55] 35.16 | [2025/9/10 14:59:10] 35.15 | [2025/9/10 14:59:28] 35.19 | [2025/9/10 14:59:47] 35.29 | [2025/9/10 15:00:03] 35.28 | [2025/9/10 15:00:21] 35.16,%MW856,,,,,,,,,,,,,,,,,,,,,0x0000f1ab,,,,,,FX2_IODev
FX_TT_1104,REAL,一系列2#-2高效搅拌槽温度,probable,该变量为一系列2#-2高效搅拌槽的温度，也是决定矿浆是否达到30℃-40℃最佳操作区间的关键热工参数，对精选脱硅极具影响。,[2025/9/10 14:57:55] 35.0 | [2025/9/10 14:58:03] 35.06 | [2025/9/10 14:58:18] 35.1 | [2025/9/10 14:58:37] 35.11 | [2025/9/10 14:58:55] 35.04 | [2025/9/10 14:59:10] 35.05 | [2025/9/10 14:59:28] 35.06 | [2025/9/10 14:59:47] 35.0 | [2025/9/10 15:00:03] 35.0 | [2025/9/10 15:00:19] 35.1,%MW858,,,,,,,,,,,,,,,,,,,,,0x0000f1ac,,,,,,FX2_IODev
FX_TT_1105,REAL,一系列3#-1高效搅拌槽温度,probable,该变量为一系列3#-1高效搅拌槽的温度，矿浆温度对于降低液体表观黏度、改善流体力学和提升捕收剂效能具有直接意义，与品位紧密相关。,[2025/9/10 14:57:55] 27.48 | [2025/9/10 14:58:03] 27.5 | [2025/9/10 14:58:18] 27.47 | [2025/9/10 14:58:37] 27.55 | [2025/9/10 14:58:55] 27.57 | [2025/9/10 14:59:10] 27.53 | [2025/9/10 14:59:28] 27.6 | [2025/9/10 14:59:47] 27.54 | [2025/9/10 15:00:03] 27.61 | [2025/9/10 15:00:21] 27.61,%MW860,,,,,,,,,,,,,,,,,,,,,0x0000f1ad,,,,,,FX2_IODev
FX_TT_1106,REAL,一系列3#-2高效搅拌槽温度,probable,该变量为一系列3#-2高效搅拌槽的温度，是浮选入料前的关键热力学状态指标，强烈影响后续浮选槽内的泡沫稳定性和脉石刮出率。,[2025/9/10 14:57:56] 35.06 | [2025/9/10 14:58:02] 35.06 | [2025/9/10 14:58:18] 34.95 | [2025/9/10 14:58:37] 35.06 | [2025/9/10 14:58:55] 35.02 | [2025/9/10 14:59:10] 34.95 | [2025/9/10 14:59:28] 35.06 | [2025/9/10 14:59:47] 35.05 | [2025/9/10 15:00:02] 35.0 | [2025/9/10 15:00:21] 34.97,%MW862,,,,,,,,,,,,,,,,,,,,,0x0000f1ae,,,,,,FX2_IODev
FX_AT_1101,REAL,一系列3#-1高效搅拌槽给矿管PH值,probable,该变量为一系列3#-1高效搅拌槽给矿管的pH值，直接监控矿浆入槽前的酸碱度，pH环境对于石英表面电性和钙离子活化至关重要。,暂无采样记录,%MW864,,,,,,,,,,,,,,,,,,,,,0x0000f1af,,,,,,FX2_IODev
FX_AT_1102,REAL,一系列3#-1高效搅拌槽PH值,probable,该变量为一系列3#-1高效搅拌槽的pH值，反浮选需精确控制在强碱区域，该数值偏移会引起药剂体系全面失效，与精矿硅含量直接相关。,[2025/9/10 14:57:35] 9.64 | [2025/9/10 14:58:03] 9.65 | [2025/9/10 14:58:18] 9.64 | [2025/9/10 14:58:34] 9.64 | [2025/9/10 14:58:54] 9.64 | [2025/9/10 14:59:10] 9.65 | [2025/9/10 14:59:28] 9.65 | [2025/9/10 14:59:45] 9.64 | [2025/9/10 15:00:04] 9.65 | [2025/9/10 15:00:20] 9.65,%MW866,,,,,,,,,,,,,,,,,,,,,0x0000f1b0,,,,,,FX2_IODev
FX_AT_1103,REAL,一系列3#-2高效搅拌槽给矿管PH值,probable,该变量为一系列3#-2高效搅拌槽给矿管的pH值，是验证NaOH加药效果及维持矿物表面Zeta电位的核心流体动力学及化学控制参数。,[2025/9/10 14:57:30] 0.11 | [2025/9/10 15:23:03] 0.11 | [2025/9/10 15:33:17] 0.11 | [2025/9/10 17:47:36] 0.11 | [2025/9/10 18:12:06] 0.11 | [2025/9/10 18:49:27] 0.11 | [2025/9/10 18:53:22] 0.11 | [2025/9/10 19:01:00] 0.11 | [2025/9/10 19:17:02] 0.11 | [2025/9/10 19:19:13] 0.11,%MW868,,,,,,,,,,,,,,,,,,,,,0x0000f1b1,,,,,,FX2_IODev
FX_AT_1104,REAL,一系列3#-2高效搅拌槽PH值,probable,该变量为一系列3#-2高效搅拌槽的pH值，反映了混合后的矿浆真实酸碱度，直接影响钙皂生成及石英的疏水上浮能力。,[2025/9/10 14:57:55] 12.39 | [2025/9/10 14:58:03] 12.4 | [2025/9/10 14:58:18] 12.39 | [2025/9/10 14:58:37] 12.39 | [2025/9/10 14:58:53] 12.4 | [2025/9/10 14:59:08] 12.4 | [2025/9/10 14:59:25] 12.4 | [2025/9/10 14:59:47] 12.4 | [2025/9/10 15:00:03] 12.4 | [2025/9/10 15:00:19] 12.4,%MW870,,,,,,,,,,,,,,,,,,,,,0x0000f1b2,,,,,,FX2_IODev
FX_FT_1701,REAL,一系列1#-1高效高效搅拌槽入矿管道流量,probable,该变量为一系列1#-1高效搅拌槽入矿管道流量，干矿处理量是全流程“药剂前馈控制”的基准信号，直接决定了单位矿石所分配的药剂浓度。,[2025/9/10 14:57:55] 141.12 | [2025/9/10 14:58:03] 140.32 | [2025/9/10 14:58:18] 140.96 | [2025/9/10 14:58:37] 142.56 | [2025/9/10 14:58:54] 141.28 | [2025/9/10 14:59:10] 140.56 | [2025/9/10 14:59:28] 141.6 | [2025/9/10 14:59:47] 142.88 | [2025/9/10 15:00:04] 142.8 | [2025/9/10 15:00:20] 142.96,%MW872,,,,,,,,,,,,,,,,,,,,,0x0000f1b3,,,,,,FX2_IODev
FX_FT_1702,REAL,一系列1#-2高效高效搅拌槽入矿管道流量,probable,该变量为一系列1#-2高效搅拌槽入矿管道流量，入料流量波动构成了浮选系统最大的前馈扰动，是计算停留时间与质量守恒的基础。,[2025/9/10 14:57:55] -19.52 | [2025/9/10 14:58:03] -19.68 | [2025/9/10 14:58:18] -19.44 | [2025/9/10 14:58:37] -19.36 | [2025/9/10 14:58:54] -18.96 | [2025/9/10 14:59:10] -19.44 | [2025/9/10 14:59:28] -20.0 | [2025/9/10 14:59:47] -19.04 | [2025/9/10 15:00:04] -20.0 | [2025/9/10 15:00:20] -19.92,%MW874,,,,,,,,,,,,,,,,,,,,,0x0000f1b4,,,,,,FX2_IODev
FX_TV_611_AI,REAL,二次K6-1贮药箱(贮罐)加蒸汽电动调节蝶阀TV-611阀位反馈信号,probable,该变量为K6-1药剂贮箱加蒸汽调节阀的阀位反馈信号，反映了贮药箱的加热状态。药剂的温度和熟化程度直接影响其起泡性或抑制性，具备一定的相关性。,暂无采样记录,%MW876,,,,,,,,,,,,,,,,,,,,,0x0000f1b5,,,,,,FX2_IODev
FX_TV_611_AO,REAL,二次K6-1贮药箱(贮罐)加蒸汽电动调节蝶阀TV-611阀位给定信号,questionable,该变量为贮药箱加蒸汽阀的给定信号（AO），代表控制系统的指令而非实际阀位开度，考虑到执行机构死区，其对品位模型的直接作用弱于反馈信号。,暂无采样记录,%MW878,,,,,,,,,,,,,,,,,,,,,0x0000f1b6,,,,,,FX2_IODev
FX_HV_641a_AI,REAL,1#一次CaO搅拌槽加冷水管道电动调节球阀HV-641a阀位反馈信号,probable,该变量为一次CaO搅拌槽加冷水调节阀的反馈信号，冷水加入量直接决定石灰乳的配制浓度，进而影响矿浆中游离钙离子对石英的活化效果。,暂无采样记录,%MW880,,,,,,,,,,,,,,,,,,,,,0x0000f1b7,,,,,,FX2_IODev
FX_HV_641b_AI,REAL,2#一次CaO搅拌槽加冷水管道电动调节球阀HV-641b阀位反馈信号,probable,该变量为2#一次CaO搅拌槽加冷水阀反馈信号，同样决定活化剂石灰的供应浓度，是药剂制度中不可或缺的一环。,暂无采样记录,%MW882,,,,,,,,,,,,,,,,,,,,,0x0000f1b8,,,,,,FX2_IODev
FX_HV_641a_AO,REAL,1#一次CaO搅拌槽加冷水管道电动调节球阀HV-641a阀位给定信号,questionable,该变量为一次CaO搅拌槽加冷水调节阀的给定信号，是设定值而非物理实测反馈，在已有反馈信号的情况下，仅提供系统控制意图，价值受限。,暂无采样记录,%MW884,,,,,,,,,,,,,,,,,,,,,0x0000f1b9,,,,,,FX2_IODev
FX_HV_641b_AO,REAL,2#一次CaO搅拌槽加冷水管道电动调节球阀HV-641b阀位给定信号,questionable,该变量为2#一次CaO搅拌槽加冷水阀的给定信号，理由同上，给定指令可能与实际执行存在偏差。,暂无采样记录,%MW886,,,,,,,,,,,,,,,,,,,,,0x0000f1ba,,,,,,FX2_IODev
FX_TV_1101_AI,REAL,一系列1#-1高效搅拌槽加蒸汽电动调节蝶阀TV-1101阀位反馈信号,probable,该变量为1#-1高效搅拌槽加蒸汽阀位反馈信号，直接体现了向矿浆中注入工业蒸汽的物理量，是调控矿浆温度进而影响品位的核心动作执行反馈。,暂无采样记录,%MW888,,,,,,,,,,,,,,,,,,,,,0x0000f1bb,,,,,,FX2_IODev
FX_TV_1101_AO,REAL,一系列1#-1高效搅拌槽加蒸汽电动调节蝶阀TV-1101阀位给定信号,questionable,该变量为1#-1高效搅拌槽加蒸汽阀的给定信号，受阀门机械磨损及死区影响，它无法完美等同于实际蒸汽通入量，可用性存疑。,暂无采样记录,%MW890,,,,,,,,,,,,,,,,,,,,,0x0000f1bc,,,,,,FX2_IODev
FX_TV_1102_AI,REAL,一系列2#-1高效搅拌槽加蒸汽电动调节蝶阀TV-1102阀位反馈信号,probable,该变量为2#-1高效搅拌槽加蒸汽阀位反馈信号，真实反映矿浆加温系统的工作强度，对维持30~40℃最佳温度范围起决定性作用。,暂无采样记录,%MW892,,,,,,,,,,,,,,,,,,,,,0x0000f1bd,,,,,,FX2_IODev
FX_TV_1102_AO,REAL,一系列2#-1高效搅拌槽加蒸汽电动调节蝶阀TV-1102阀位给定信号,questionable,该变量为2#-1高效搅拌槽加蒸汽阀的给定信号，属于控制回路输出量，与实际精矿品位属于间接因果链，不如实际温度和阀位反馈直观。,暂无采样记录,%MW894,,,,,,,,,,,,,,,,,,,,,0x0000f1be,,,,,,FX2_IODev
FX_TV_1103_AI,REAL,一系列1#-2高效搅拌槽加蒸汽电动调节蝶阀TV-1103阀位反馈信号,probable,该变量为1#-2高效搅拌槽加蒸汽阀位反馈信号，是补偿热工扰动（如冬季水温低）的直接物理执行动作，强烈影响浮选动力学。,暂无采样记录,%MW896,,,,,,,,,,,,,,,,,,,,,0x0000f1bf,,,,,,FX2_IODev
FX_TV_1103_AO,REAL,一系列1#-2高效搅拌槽加蒸汽电动调节蝶阀TV-1103阀位给定信号,questionable,该变量为1#-2高效搅拌槽加蒸汽阀给定信号，作为设定点信息可能包含操作工意图，但与实际过程状态存在残差。,暂无采样记录,%MW898,,,,,,,,,,,,,,,,,,,,,0x0000f1c0,,,,,,FX2_IODev
FX_TV_1104_AI,REAL,一系列2#-2高效搅拌槽加蒸汽电动调节蝶阀TV-1104阀位反馈信号,probable,该变量为2#-2高效搅拌槽加蒸汽阀位反馈信号，真实记录了蒸汽加入的动态过程，与槽内温度及最终品位有强物理关联。,暂无采样记录,%MW900,,,,,,,,,,,,,,,,,,,,,0x0000f1c1,,,,,,FX2_IODev
FX_TV_1104_AO,REAL,一系列2#-2高效搅拌槽加蒸汽电动调节蝶阀TV-1104阀位给定信号,questionable,该变量为2#-2高效搅拌槽加蒸汽阀给定信号，属于系统大滞后控制中的设定侧信号，对事后品位分析不如实测执行值有效。,暂无采样记录,%MW902,,,,,,,,,,,,,,,,,,,,,0x0000f1c2,,,,,,FX2_IODev
FX_FT_601f_BJ,INT,输送二次NaOH螺杆泵2802出口管道流量报警,questionable,该变量为二次NaOH输送流量的报警信号。虽然NaOH直接决定了调碱效果和系统的pH值，但报警信号是离散的布尔状态，在正常工况下通常长期为零（方差极小）。它更适合用作剔除异常工况的规则条件，而非直接用于连续品位预测的输入特征，其有效性存疑。,暂无采样记录,%MW1022,,,,,,,,,,,,,,,,,,,,,0x0000f1d9,,,,,,FX2_IODev
FX_FT_601g_BJ,INT,输送二次NaOH螺杆泵2803出口管道流量报警,questionable,NaOH给药管路流量的报警信号。虽然加药异常会破坏pH并恶化品位，但作为开关量数据特征，其在正常样本中的信息熵极低，属于数据清洗标志位而非连续控制变量。,暂无采样记录,%MW1023,,,,,,,,,,,,,,,,,,,,,0x0000f1da,,,,,,FX2_IODev
FX_FT_601h_BJ,INT,输送二次NaOH螺杆泵2804出口管道流量报警,questionable,同为NaOH流量报警信号，逻辑上指示了加药系统的故障，但由于是离散状态位，缺乏对NaOH瞬时流量的连续刻画能力，作为回归模型输入效果存疑。,暂无采样记录,%MW1024,,,,,,,,,,,,,,,,,,,,,0x0000f1db,,,,,,FX2_IODev
FX_LT_601_BJ,INT,二次NaOH贮药箱(贮罐)液位报警,questionable,二次NaOH贮药箱的液位报警信号。贮箱液位仅反映药剂库存和补料情况，不代表进入浮选槽的实际加药速率，且报警信号信息量极低，与最终浮选品位无直接的连续非线性关系。,暂无采样记录,%MW1025,,,,,,,,,,,,,,,,,,,,,0x0000f1dc,,,,,,FX2_IODev
FX_TT_1101_BJ,INT,一系列1#-1高效搅拌槽温度报警,questionable,高效搅拌槽温度报警信号。矿浆必须加温至30℃~40℃才能使捕收剂发挥活性，温度越限会导致品位暴跌。但报警信号为0/1状态变量，无法提供实际温度微波动的热力学细节，更宜作异常过滤。,暂无采样记录,%MW1026,,,,,,,,,,,,,,,,,,,,,0x0000f1dd,,,,,,FX2_IODev
FX_TT_1102_BJ,INT,一系列2#-1高效搅拌槽温度报警,questionable,2#-1高效搅拌槽温度报警。同理，温度异常直接关联工艺恶化，但离散的报警标志无法体现比热容惯性和加温迟滞过程，作为连续特征使用较为勉强。,暂无采样记录,%MW1027,,,,,,,,,,,,,,,,,,,,,0x0000f1de,,,,,,FX2_IODev
FX_TT_1103_BJ,INT,一系列1#-2高效搅拌槽温度报警,questionable,1#-2高效搅拌槽温度报警。报警事件仅在极端恶劣工况下触发，对于捕捉正常生产区间内的品位漂移规律没有帮助。,暂无采样记录,%MW1028,,,,,,,,,,,,,,,,,,,,,0x0000f1df,,,,,,FX2_IODev
FX_TT_1104_BJ,INT,一系列2#-2高效搅拌槽温度报警,questionable,2#-2高效搅拌槽温度报警。温度是核心热力学约束，但报警状态量在大部分历史数据中为常量，特征区分度不足。,暂无采样记录,%MW1029,,,,,,,,,,,,,,,,,,,,,0x0000f1e0,,,,,,FX2_IODev
FX_TT_1105_BJ,INT,一系列3#-1高效搅拌槽温度报警,questionable,3#-1高效搅拌槽温度报警。用于指示温度失控或蒸汽断供，虽逻辑相关，但数据表现形式不佳，可用于切分工况。,暂无采样记录,%MW1030,,,,,,,,,,,,,,,,,,,,,0x0000f1e1,,,,,,FX2_IODev
FX_TT_1106_BJ,INT,一系列3#-2高效搅拌槽温度报警,questionable,3#-2高效搅拌槽温度报警。同样是开关型异常信号，难以用于平滑的偏最小二乘或神经网络拟合，有效性存疑。,暂无采样记录,%MW1031,,,,,,,,,,,,,,,,,,,,,0x0000f1e2,,,,,,FX2_IODev
FX_AT_1101_BJ,INT,一系列3#-1高效搅拌槽给矿管PH值报警,questionable,给矿管pH值报警信号。pH需严苛控制在11.0~11.5区间内，pH报警意味着发生了钙离子沉淀或药剂失效。但仅凭报警位无法获知pH的具体偏移幅度和方向，信息量受限。,暂无采样记录,%MW1032,,,,,,,,,,,,,,,,,,,,,0x0000f1e3,,,,,,FX2_IODev
FX_AT_1102_BJ,INT,一系列3#-1高效搅拌槽PH值报警,questionable,搅拌槽pH值报警。虽然反映了最关键的化学环境失衡，但对于稳态控制期间的微调预测缺乏连续梯度，属于非典型建模变量。,[2025/9/10 14:48:28] 2.0,%MW1033,,,,,,,,,,,,,,,,,,,,,0x0000f1e4,,,,,,FX2_IODev
FX_AT_1103_BJ,INT,一系列3#-2高效搅拌槽给矿管PH值报警,questionable,另一给矿管pH值报警信号。由于pH计易受钙化结垢影响发生漂移，该报警的触发往往反映了长期的累积误差，但作为数据特征价值有限。,暂无采样记录,%MW1034,,,,,,,,,,,,,,,,,,,,,0x0000f1e5,,,,,,FX2_IODev
FX_AT_1104_BJ,INT,一系列3#-2高效搅拌槽PH值报警,questionable,3#-2搅拌槽pH值报警。与精矿品位间歇性波动有关（如碳酸盐矿相扰动），但仅提供界限穿越的触发点，缺乏连续观测价值。,暂无采样记录,%MW1035,,,,,,,,,,,,,,,,,,,,,0x0000f1e6,,,,,,FX2_IODev
